	0	1
6082	73.53724	-12.418234
6083	73.87955	-12.472714
6084	85.700195	-7.483831
6085	85.45929	-6.981447
6086	84.916565	-6.824512
6087	83.95917	-8.501757
6088	84.0774	-8.751826
6089	94.04436	4.13507
6090	94.0601	4.402896
6091	94.690094	5.20691
6092	94.884834	5.8661046
6093	95.22095	7.2788906
6094	98.12073	10.680529
6095	99.02012	12.441052
6096	99.141266	12.586544
6097	98.864395	12.638847
6098	95.492165	13.733589
6099	93.63402	14.765682
6100	92.85839	16.202131
6101	92.72989	16.466337
6102	93.895966	17.270384
6103	95.31809	17.37134
6104	88.35857	17.519604
6105	88.40576	17.287405
6106	88.08394	14.5656805
6107	73.28987	14.894161
6108	71.31452	15.457494
6109	70.19802	15.900407
6110	68.65887	18.11956
6111	69.292	19.568102
6112	71.80033	20.363207
6113	73.55078	20.565786
6114	76.342384	19.721163
6115	78.48102	18.353477
6116	79.75785	17.04937
6117	79.730705	15.144836
6118	78.17918	13.332975
6119	76.24431	10.955525
6120	74.7014	9.982272
6121	73.675186	9.186273
6122	73.28886	8.639979
6123	75.73024	0.9083125
6124	75.75769	-0.72600436
6125	75.32947	-0.26339355
6126	75.09239	0.51738364
6127	74.965256	0.6074935
6128	74.1817	-0.34244114
6129	73.61794	-1.715475
6130	73.28004	-2.2185087
6131	73.435295	-2.4465168
6132	73.98917	-2.19288
6133	74.64718	-1.7348028
6134	75.17249	-1.5203131
6135	75.48653	-1.3542506
6136	75.67383	-1.5182804
6137	75.82679	-2.1915941
6138	76.1847	-3.0453591
6139	76.54715	-4.163472
6140	76.78286	-4.8512545
6141	77.07095	-5.164146
6142	76.992035	-5.136741
6143	76.84961	-4.7606955
6144	77.06639	-4.3028593
6145	77.173836	-3.6846676
6146	78.081055	-2.3530567
6147	79.16242	-1.3214629
6148	79.92594	-0.5321408
6149	79.86093	-0.6288067
6150	79.84596	-0.64221406
6151	79.849915	-0.6405674
6152	79.85847	-0.6433217
6153	79.857635	-0.6451509
6154	83.52096	25.14201
6155	-77.89587	3.7829106
6156	-54.39807	8.577226
6157	-54.22137	8.354532
6158	-53.953106	7.9702063
6159	-53.558743	7.4426537
6160	-53.129128	6.9501166
6161	-52.459297	6.5009885
6162	-51.592644	6.007787
6163	-50.594368	5.5809474
6164	-49.789204	5.2577605
6165	-48.943764	4.996039
6166	-48.287636	4.889453
6167	-21.467484	2.0438604
6168	-21.22907	1.51251
6169	-20.994455	0.8298803
6170	-20.87344	0.07054484
6171	-20.77551	-0.89258975
6172	-20.603262	-1.6426117
6173	-20.323786	-2.5296605
6174	-20.016035	-3.450162
6175	-17.536606	-6.195829
6176	-17.213894	-6.3756747
6177	-17.564297	-10.942025
6178	-11.868346	-12.719465
6179	-11.895546	-13.503799
6180	-14.195849	-15.026597
6181	-14.724053	-16.253494
6182	-12.209496	-19.876501
6183	-12.748847	-19.2114
6184	-13.857992	-17.2061
6185	-10.917779	-14.6883335
6186	-10.361868	-14.425717
6187	-12.778154	-18.346575
6188	-12.814009	-18.85312
6189	-10.619648	-22.56653
6190	-10.541142	-22.934328
6191	-13.42315	-16.661562
6192	-13.6994505	-16.173836
6193	-13.760229	-15.877428
6194	-13.174242	-15.942795
6195	-17.703125	-18.126362
6196	-17.26067	-18.590904
6197	-16.760954	-19.102892
6198	-15.995261	-20.810041
6199	-15.702527	-20.879784
6200	-15.212512	-22.908571
6201	-15.507909	-23.212399
6202	-18.69189	-22.559679
6203	-18.97894	-22.37797
6204	-20.179962	-21.608181
6205	-20.409187	-21.848328
6206	-24.57104	-22.463243
6207	-25.680046	-22.494514
6208	-26.058498	-22.189005
6209	-26.027178	-21.973776
6210	-25.641365	-15.921512
6211	-25.13499	-15.890553
6212	-25.066566	-16.429459
6213	-25.697086	-16.421616
6214	-26.268291	-15.600739
6215	-27.050549	-17.065096
6216	-27.312204	-20.211153
6217	-27.373219	-20.197474
6218	-26.817112	-14.736707
6219	-25.025457	-16.266882
6220	-21.877651	-19.23378
6221	-23.002314	-19.674208
6222	-26.142784	-17.881886
6223	-27.852854	-24.875078
6224	-29.240725	-24.671062
6225	-29.107634	-23.850105
6226	-29.0457	-22.022888
6227	-29.070612	-21.00038
6228	-23.17127	-21.048637
6229	-22.893959	-21.659756
6230	-30.489613	-19.966301
6231	-29.877487	-18.74323
6232	-31.941647	-16.888197
6233	-32.083736	-16.133163
6234	-31.89355	-15.041946
6235	-31.876513	-14.424164
6236	-31.522211	-14.682221
6237	-30.991508	-14.282703
6238	-30.57257	-13.5553055
6239	-28.520977	-12.947462
6240	-28.088486	-12.571395
6241	-27.331047	-12.787631
6242	-26.854715	-12.453663
6243	-26.99962	-12.294777
6244	-26.418447	-12.503288
6245	-24.440245	-12.319836
6246	-21.785822	-9.775803
6247	-21.164417	-10.1522455
6248	-20.969624	-10.493327
6249	-24.358503	-16.108631
6250	-23.57013	-16.611746
6251	-23.531239	-17.125242
6252	-25.542591	-19.912827
6253	-23.37969	-18.80208
6254	-21.964104	-21.462564
6255	-21.747423	-21.88472
6256	-22.064913	-22.693188
6257	-26.325861	-22.79324
6258	-26.422186	-23.940565
6259	-26.682695	-23.813435
6260	-31.532787	-18.427586
6261	-31.181787	-17.789576
6262	-32.879784	-18.084312
6263	-35.876854	-20.998888
6264	-35.533684	-18.600464
6265	-35.687675	-18.60026
6266	-35.3524	-18.210617
6267	-35.44303	-10.59945
6268	-34.576218	-11.730173
6269	-33.979965	-11.830716
6270	-34.421112	-12.072245
6271	-34.80557	-13.924733
6272	-34.47257	-12.923525
6273	-34.522587	-12.792323
6274	-37.729916	-5.883593
6275	-32.277203	-12.661522
6276	-29.710396	-11.58192
6277	-29.075943	-12.2275305
6278	-28.866718	-15.021333
6279	-28.984371	-15.624208
6280	-29.612194	-15.411756
6281	-29.534807	-14.077034
6282	-30.32911	-13.872628
6283	-29.529955	-13.035807
6284	-29.673946	-13.459714
6285	-31.248346	-15.123651
6286	-31.69203	-14.938973
6287	-31.488047	-13.868942
6288	-31.710623	-13.731982
6289	-30.56455	-15.879015
6290	-30.360199	-16.708822
6291	-31.181498	-17.832457
6292	-32.29849	-18.368528
6293	-32.393425	-18.80849
6294	-32.651924	-18.71258
6295	-33.398453	-17.711042
6296	-34.434	-17.253105
6297	-34.097084	-17.694437
6298	-34.95825	-18.10039
6299	-34.807335	-15.679241
6300	-34.199585	-14.297627
6301	-31.185068	-9.309353
6302	-32.04565	-8.684802
6303	-30.404953	-8.246941
6304	-29.97184	-7.782266
6305	-28.159712	-6.917038
6306	-28.224936	-6.8565044
6307	-26.473824	-6.8616567
6308	-26.05129	-6.733857
6309	-21.442389	-8.081084
6310	-21.210197	-8.159465
6311	-24.810411	-9.195126
6312	-24.02289	-8.626084
6313	-14.616367	-24.131634
6314	-22.127213	-17.566446
6315	-20.0017	-18.488947
6316	-10.881855	-12.483808
6317	-19.759478	-19.690456
6318	-19.548326	-20.232971
6319	-24.682749	-25.150534
6320	-26.99017	-26.65374
6321	-28.078804	-26.143934
6322	-28.508709	-23.658482
6323	-28.90215	-22.321547
6324	-23.257545	-21.102814
6325	-22.40224	-20.836576
6326	-23.16094	-21.777187
6327	-25.309515	-24.00992
6328	-33.991085	-23.116285
6329	-35.64176	-22.601065
6330	-36.875275	-20.446922
6331	-36.137882	-18.433775
6332	-35.59396	-18.415518
6333	-35.704754	-10.774057
6334	-35.45099	-10.522283
6335	-35.211327	-9.920366
6336	-34.459236	-9.683106
6337	-33.754906	-8.800163
6338	-33.161415	-8.185422
6339	-32.514748	-6.6051216
6340	-32.03299	-6.3454804
6341	-30.143185	-6.5674562
6342	-29.406136	-7.0987787
6343	-28.941622	-8.088094
6344	-26.197765	-9.304255
6345	-23.282713	-9.992353
6346	-22.61349	-11.021565
6347	-21.956635	-11.358158
6348	-24.6509	-16.384354
6349	-24.839369	-17.325356
6350	-24.965633	-17.643251
6351	-24.666538	-17.774395
6352	-24.605606	-18.162518
6353	-25.901552	-20.386902
6354	-28.066992	-22.6461
6355	-28.09803	-22.279108
6356	-28.39206	-21.654774
6357	-22.245787	-23.450678
6358	-22.562473	-21.378489
6359	-22.665863	-19.82423
6360	-28.999386	-17.969616
6361	-31.399998	-16.455215
6362	-31.964832	-9.45327
6363	-29.626	-5.399712
6364	-29.358482	-5.507199
6365	-22.784554	-4.381553
6366	-19.769999	-3.4819555
6367	-18.98601	-5.0017543
6368	-18.919655	-5.33838
6369	-20.152676	-10.451366
6370	-19.76421	-9.829074
6371	-19.40777	-9.066918
6372	-19.32114	-9.084158
6373	-16.126501	-18.332594
6374	-14.1902485	-21.880047
6375	-14.14291	-23.014063
6376	-14.367796	-23.395855
6377	-12.782152	-17.953527
6378	-9.227025	-12.783975
6379	-9.25684	-12.718944
6380	-6.0285873	-21.21209
6381	-5.116398	-22.300383
6382	-7.099085	-22.50623
6383	-13.09458	-8.405189
6384	-13.1832285	-8.063483
6385	-12.721676	-2.4169693
6386	-10.999521	-2.7868962
6387	-10.525492	-2.146009
6388	-7.634362	-0.9539394
6389	-4.3865814	-0.32558027
6390	-4.934498	-0.4194619
6391	1.3909585	2.157704
6392	2.382088	2.055189
6393	3.6655262	1.6325126
6394	4.876881	0.12492818
6395	8.41993	0.046626065
6396	10.516841	-0.6076127
6397	11.040537	-0.8508496
6398	11.955935	-2.2178621
6399	17.60462	-5.137037
6400	18.165543	-5.4929805
6401	19.234726	-6.4815855
6402	20.131948	-8.1718645
6403	14.458629	-7.6466856
6404	13.533716	-7.9494543
6405	13.148575	-8.084821
6406	15.220123	-13.539763
6407	14.897801	-13.896121
6408	8.67465	-7.500056
6409	11.111177	2.9502833
6410	10.967781	3.5016952
6411	9.934315	6.236966
6412	9.761118	7.780468
6413	15.6285925	11.742698
6414	16.640865	12.419746
6415	17.578869	12.655448
6416	18.280567	12.723885
6417	24.779602	13.701048
6418	24.767944	13.270242
6419	24.64182	13.12626
6420	22.912064	12.896013
6421	48.66334	0.0005082541
6422	49.418106	-0.23011644
6423	51.295387	-0.92077756
6424	56.424866	-0.31282288
6425	56.669903	-0.010538412
6426	46.307613	8.731492
6427	43.08591	11.976419
6428	41.517456	12.939856
6429	41.45436	13.090594
6430	39.96664	13.851464
6431	38.873333	14.695964
6432	38.664356	14.855824
6433	38.28958	15.042778
6434	-0.63655394	13.641952
6435	-1.5926952	14.014151
6436	-1.6862196	14.412461
6437	-2.3170044	13.764854
6438	-4.839362	13.684671
6439	-7.811371	16.041435
6440	-9.025672	16.699163
6441	-26.816795	-25.771477
6442	-24.993885	9.306675
6443	-25.239037	8.853744
6444	-25.432043	8.921823
6445	-41.543514	-20.712713
6446	-42.602345	-21.630356
6447	-43.75805	-21.00083
6448	-42.65681	-21.40864
6449	-58.35216	16.303543
6450	-58.814068	16.756796
6451	-58.821987	17.468988
6452	-58.47959	17.639393
6453	-60.362263	11.2231045
6454	-60.575314	11.1311865
6455	-61.053513	10.945949
6456	-67.675026	10.485546
6457	-78.45108	15.806919
6458	-78.254105	16.278322
6459	-80.340225	17.778034
6460	-80.36026	17.551874
6461	-86.04272	16.822304
6462	-86.71435	16.97599
6463	-86.84341	17.327639
6464	-87.19559	17.551357
6465	-86.49753	17.875187
6466	-81.463356	18.325129
6467	-83.334465	18.873753
6468	-84.42649	20.214046
6469	-85.955345	19.820286
6470	-84.53074	18.52738
6471	-76.04618	19.706562
6472	-76.544914	20.62009
6473	-73.74256	22.126371
6474	-72.1982	24.048302
6475	-69.2896	27.162067
6476	-67.423294	29.043192
6477	-65.2127	30.49817
6478	-70.117004	34.83892
6479	-73.89024	36.652954
6480	-75.95201	36.915012
6481	-81.65741	36.510845
6482	-83.98251	32.075607
6483	-82.83274	29.814358
6484	-82.02712	27.760458
6485	-80.001366	25.670761
6486	-67.44822	19.150389
6487	-65.56172	20.456633
6488	-63.84012	20.865633
6489	-62.436768	21.816902
6490	-85.39587	21.673136
6491	-87.74053	18.493618
6492	-88.762825	20.008741
6493	-83.427986	20.170692
6494	-78.64113	19.99787
6495	-79.556335	20.472353
6496	-80.320786	20.937048
6497	-86.01518	23.727533
6498	-86.975	23.600859
6499	-77.66855	19.980907
6500	-77.59958	20.010294
6501	-74.36185	22.119928
6502	-72.18839	25.319946
6503	-86.31141	24.180119
6504	-67.9731	29.894814
6505	-66.62326	30.887331
6506	-70.75081	34.758564
6507	-74.076195	35.861565
6508	-75.72934	35.52822
6509	-80.09694	20.770851
6510	-85.15478	25.792187
6511	-85.85497	26.281248
6512	-87.12708	25.512
6513	-67.08646	31.618324
6514	-70.43868	34.61704
6515	-70.8996	35.533257
6516	-72.753365	36.47421
6517	-81.38662	35.718975
6518	-81.931	34.502087
6519	-83.10556	29.407486
6520	-82.28555	27.883099
6521	-78.35979	23.254953
6522	-69.12108	19.025839
6523	-70.13232	21.012129
6524	-69.27247	22.543612
6525	-66.11146	24.92595
6526	-65.524	28.29184
6527	-64.32775	29.999289
6528	-69.597916	36.13843
6529	-72.81306	37.57992
6530	-76.404495	37.613617
6531	-80.36832	36.991295
6532	-82.031136	32.954773
6533	-78.64376	28.814705
6534	-77.43398	26.985382
6535	-76.39986	24.934101
6536	-66.89471	22.153248
6537	-64.92154	24.425158
6538	-63.4277	26.378218
6539	-61.531734	22.251724
6540	-73.39742	30.809385
6541	-73.66902	20.808517
6542	-72.94501	23.578922
6543	-71.716156	26.431583
6544	-86.0729	26.131618
6545	-66.30147	29.875828
6546	-65.55188	31.59594
6547	-70.69281	36.029503
6548	-71.99907	36.84396
6549	-76.65763	37.965706
6550	-81.282936	34.677578
6551	-82.17764	31.774412
6552	-81.869255	29.650839
6553	-80.97987	27.39875
6554	-79.818405	24.398542
6555	-66.46445	17.748705
6556	-64.69175	18.27987
6557	-62.86267	19.86928
6558	-61.52343	21.105543
6559	-67.427185	10.011355
6560	-69.47783	4.670908
6561	-68.82248	6.5080028
6562	-66.82953	8.1243
6563	-68.583305	6.3438077
6564	-69.27212	6.4237204
6565	-76.83814	2.5946624
6566	-78.11119	3.2876337
6567	-78.4007	4.1338716
6568	-71.528496	12.874791
6569	-55.694103	7.7697024
6570	-55.50437	7.6415825
6571	-53.62459	6.647827
6572	-52.617004	5.160763
6573	-51.61715	4.847381
6574	-55.222553	0.13945922
6575	-54.82349	-1.1918975
6576	-53.27122	0.5865617
6577	-40.124554	0.33199582
6578	-40.206543	0.38278213
6579	-41.497417	4.0849705
6580	-40.67002	4.7189975
6581	-15.840927	10.623804
6582	-16.029184	10.93971
6583	-22.052164	13.963583
6584	-22.679398	13.336143
6585	-28.838469	11.038354
6586	-29.758383	9.959866
6587	-29.978855	8.6428995
6588	-30.042353	7.74638
6589	-32.26733	4.1619964
6590	-10.646186	-6.410542
6591	-10.528002	-6.6203833
6592	-10.17889	-6.694834
6593	-14.901888	6.005207
6594	-18.497194	6.9435077
6595	-18.66187	7.1374564
6596	-19.964815	8.200757
6597	-20.22495	8.345365
6598	-0.7985461	-3.246906
6599	11.594693	-19.157879
6600	4.5418854	1.3733094
6601	2.9179096	1.6801964
6602	10.4876995	4.9316707
6603	10.742586	5.053683
6604	12.697772	10.636553
6605	12.882937	10.909419
6606	13.828092	10.876874
6607	18.074137	14.766273
6608	24.998558	12.247079
6609	24.422045	12.268578
6610	21.59165	14.218391
6611	21.22475	14.7238455
6612	21.320404	15.281203
6613	21.448393	14.897772
6614	31.530405	15.822968
6615	60.56432	-14.523528
6616	60.699554	3.216711
6617	63.110527	-13.92911
6618	68.9556	-10.857525
6619	70.11496	-10.8890085
6620	70.73625	-10.316331
6621	70.909424	-10.103544
6622	81.477646	-5.311324
6623	82.11456	-7.015847
6624	82.33662	-6.9003696
6625	76.690315	-11.112788
6626	76.6315	-10.076223
6627	76.10578	-8.793949
6628	86.826454	-2.7583032
6629	86.217384	-3.4662359
6630	85.834785	-2.0347462
6631	86.77352	5.3901205
6632	87.05823	6.0853453
6633	87.133484	6.451141
6634	87.501236	6.790789
6635	88.43147	6.3398476
6636	88.25588	5.9537787
6637	87.90611	6.621714
6638	87.8836	6.028305
6639	87.916534	5.7191515
6640	87.32648	4.8445005
6641	87.17825	4.1776824
6642	86.36925	4.381178
6643	86.12187	4.7308946
6644	85.96897	5.4930224
6645	86.19604	6.217822
6646	86.53291	7.151383
6647	87.076996	8.032094
6648	87.53734	7.93703
6649	87.80913	7.662464
6650	88.44414	5.816053
6651	88.92891	4.021605
6652	88.80243	3.929645
6653	88.87259	3.9042013
6654	88.60398	5.116011
6655	87.842285	7.0293975
6656	87.8149	7.8975306
6657	87.75572	8.288951
6658	87.95092	8.276
6659	88.205894	6.1473794
6660	87.89653	4.970262
6661	87.56718	4.392353
6662	87.256935	4.5050173
6663	85.31838	6.843376
6664	85.1919	7.286607
6665	85.06054	7.615687
6666	84.95181	7.56289
6667	84.32505	7.2512546
6668	83.28637	6.823492
6669	80.54295	5.527925
6670	79.69826	5.6988134
6671	79.46453	5.5102153
6672	79.171455	5.3274627
6673	78.72723	4.9554214
6674	75.13845	3.9938726
6675	74.464806	1.5241535
6676	71.07223	0.5473764
6677	70.34068	0.21113978
6678	70.183945	-0.15478575
6679	70.40308	-0.71709746
6680	65.69671	-3.695753
6681	61.223854	7.507627
6682	60.859715	7.7399144
6683	60.74251	7.905293
6684	52.97659	9.62985
6685	49.22631	8.326186
6686	48.10225	8.087341
6687	41.19134	12.546514
6688	41.226814	12.686252
6689	40.674137	13.08895
6690	39.518852	13.916882
6691	38.63661	14.719842
6692	38.487446	14.972051
6693	38.21191	15.31792
6694	-0.33615637	13.780556
6695	-1.6806278	14.518273
6696	-2.051408	14.568971
6697	-12.487812	12.434435
6698	-13.198338	12.701017
6699	-23.513212	13.210243
6700	-29.034693	12.543153
6701	-44.1263	-21.535954
6702	-31.912807	8.31741
6703	-32.349884	6.897837
6704	-35.058243	2.1397629
6705	-34.61057	1.4105783
6706	-59.403378	16.804642
6707	-59.400158	17.194817
6708	-61.894875	10.557181
6709	-55.689754	-14.410485
6710	-60.573193	9.325308
6711	-61.27364	9.189482
6712	-64.60494	8.417058
6713	-64.47851	8.491864
6714	-74.486885	17.5717
6715	-75.04685	17.050465
6716	-74.42185	19.085592
6717	-73.53184	19.939535
6718	-71.812805	21.156084
6719	-70.57685	23.271212
6720	-68.69907	26.461094
6721	-66.05715	28.612526
6722	-64.34857	29.956682
6723	-69.466034	36.117844
6724	-73.22639	37.61463
6725	-76.515	38.617504
6726	-79.73234	37.560535
6727	-82.06453	32.112976
6728	-81.54983	29.861061
6729	-77.10636	27.512121
6730	-76.40367	26.061481
6731	-69.64329	20.805431
6732	-68.871056	22.001692
6733	-65.63549	24.667585
6734	-63.191933	27.200678
6735	-63.24706	29.033812
6736	-68.97416	36.391476
6737	-72.95643	37.55895
6738	-76.082825	38.104477
6739	-80.27419	37.388214
6740	-78.53021	30.49606
6741	-77.65873	28.205456
6742	-76.55867	26.68545
6743	-76.451355	24.975948
6744	-66.53417	22.385046
6745	-64.06106	25.458782
6746	-62.698273	27.083685
6747	-61.119877	24.645979
6748	-71.0298	38.73956
6749	-75.99309	38.007694
6750	-80.1333	36.985664
6751	-82.0871	32.7203
6752	-80.581215	29.70877
6753	-77.83641	27.568697
6754	-76.77431	25.927654
6755	-68.410805	21.292723
6756	-66.40738	21.898037
6757	-64.6672	24.900282
6758	-63.036194	26.954767
6759	-63.504677	29.441431
6760	-70.736084	36.802773
6761	-74.30948	37.73582
6762	-77.2127	37.440495
6763	-81.7285	34.036907
6764	-78.45678	29.639528
6765	-77.626816	27.91098
6766	-76.24594	26.214039
6767	-75.35531	24.657434
6768	-66.411415	22.5384
6769	-64.22765	25.33312
6770	-62.871624	26.82988
6771	-61.130184	24.679132
6772	-71.85289	38.642414
6773	-75.46335	38.58812
6774	-80.67448	35.183147
6775	-81.07203	32.763435
6776	-83.0896	30.411846
6777	-81.83002	27.36275
6778	-81.52728	25.600683
6779	-67.462776	16.425125
6780	-65.44913	15.904648
6781	-64.05495	16.651367
6782	-61.68005	14.132611
6783	-61.473198	8.728259
6784	-56.192204	2.9321434
6785	-56.03349	1.8300806
6786	-56.467022	-0.9587138
6787	-56.387726	-7.4553494
6788	-56.94338	-7.8742537
6789	-55.18338	-9.421268
6790	-52.579254	-15.110396
6791	-55.490166	-10.7985
6792	-55.36038	-10.534099
6793	-55.8713	-11.229625
6794	-55.72362	-11.569331
6795	-54.597214	-13.342886
6796	-53.63234	-5.785962
6797	-50.48507	-1.7180884
6798	-50.336178	4.8658576
6799	-49.730183	4.433411
6800	-47.51157	2.114811
6801	-46.59087	0.92694026
6802	-46.47119	1.3088883
6803	-45.049446	1.1521015
6804	-41.25287	0.426449
6805	-41.316483	0.7638522
6806	-20.916307	1.511427
6807	-19.626678	-0.17832653
6808	-18.923496	-1.2841474
6809	-18.581152	-1.361915
6810	-18.362934	-1.6057541
6811	-13.090975	-0.5639618
6812	-12.982445	-0.39307302
6813	-13.907705	2.4251056
6814	-12.91032	2.090508
6815	2.0167785	6.248371
6816	2.1015477	5.8157353
6817	1.4334767	5.361622
6818	2.2599547	3.5158472
6819	9.062617	8.311683
6820	9.537047	8.251971
6821	20.74554	9.057378
6822	22.30555	9.136332
6823	29.196255	9.28954
6824	29.387829	8.7347
6825	34.515415	-1.0816612
6826	35.79759	-1.7062131
6827	36.927402	-1.5915185
6828	36.89583	-1.7629737
6829	42.976166	-5.120343
6830	45.6867	-5.111329
6831	45.85799	-4.485803
6832	45.327805	-3.1925282
6833	45.028526	-1.8367419
6834	44.790478	-1.809361
6835	49.736397	-3.18666
6836	49.99667	-3.6236084
6837	50.669613	-3.926451
6838	68.67208	-14.318603
6839	68.0994	-14.734253
6840	78.3739	-11.959018
6841	78.65402	-11.430585
6842	78.38072	-10.838196
6843	74.7937	-9.911594
6844	74.992546	-8.628003
6845	74.66007	-8.056799
6846	85.68576	-1.5568385
6847	84.650375	-7.080501
6848	84.558586	-7.431646
6849	89.06489	6.1997466
6850	92.30218	5.4461727
6851	92.62388	4.595777
6852	92.81498	4.074542
6853	92.903595	3.7955995
6854	94.64859	4.7036953
6855	95.51724	5.528791
6856	95.99714	6.064401
6857	96.56953	6.288125
6858	97.246956	6.657117
6859	98.294815	8.363209
6860	98.69624	8.944721
6861	98.96804	8.887168
6862	99.45814	9.069349
6863	101.415726	14.225186
6864	101.63393	14.577694
6865	101.85324	14.74423
6866	102.024826	14.827313
6867	102.13923	14.914705
6868	102.2024	15.00334
6869	102.1929	15.084069
6870	102.194496	15.16554
6871	102.19842	15.322291
6872	102.18871	15.481545
6873	102.11009	15.582551
6874	102.05942	15.7548895
6875	101.50832	16.83814
6876	101.395256	16.882008
6877	101.262924	16.207554
6878	100.84216	17.002728
6879	96.87309	20.288769
6880	96.43031	20.469835
6881	95.63892	20.516653
6882	94.35844	20.565603
6883	93.56603	20.563635
6884	93.03169	20.696531
6885	92.35654	20.910658
6886	91.98546	21.020979
6887	91.75841	21.104822
6888	49.51321	19.639969
6889	49.136642	19.60669
6890	48.572613	19.606174
6891	48.22234	19.634306
6892	-5.0596285	15.911792
6893	-5.2889724	15.65622
6894	-5.980732	14.926003
6895	-6.7858925	15.020682
6896	-7.7118907	15.348962
6897	-8.486429	15.915088
6898	-25.965094	-22.13497
6899	-22.78573	-5.6038675
6900	-15.540674	4.644838
6901	-14.469843	3.574933
6902	-13.958463	3.4986813
6903	-12.172083	4.3145647
6904	-12.160703	4.3029833
6905	-12.753575	3.9039805
6906	-19.681269	10.352768
6907	-20.180689	10.670134
6908	-20.528618	10.7532
6909	-21.16351	10.507542
6910	-23.294987	8.441569
6911	35.608906	15.517626
6912	35.93334	15.303317
6913	36.469063	14.240288
6914	36.673737	13.58476
6915	48.23688	18.641666
6916	48.128143	18.869362
6917	48.005325	19.21917
6918	-5.116236	15.820937
6919	-5.5079756	15.745818
6920	-6.254337	15.628828
6921	-7.499325	15.288394
6922	-26.024475	-25.071579
6923	-39.00826	-12.54457
6924	-39.736618	-12.664627
6925	-41.939857	-22.059822
6926	-42.888786	-22.11663
6927	-27.342503	1.5736723
6928	-26.437147	0.5742114
6929	-38.39545	0.25194255
6930	-40.833294	5.5741377
6931	-14.122172	8.284262
6932	-15.558264	11.090091
6933	-22.076307	14.898224
6934	-23.633192	14.41902
6935	-79.45241	38.75156
6936	-30.400532	11.330135
6937	-31.48183	9.834982
6938	-32.735302	8.999898
6939	-33.323246	8.103319
6940	-34.912594	2.916685
6941	-33.909027	1.6468346
6942	-34.335617	1.333264
6943	-59.171677	16.684776
6944	-59.24245	9.074319
6945	-42.270866	-5.456281
6946	-39.358124	-1.0449108
6947	-38.641685	0.013741801
6948	-38.52739	-8.043544
6949	-39.907246	4.97058
6950	-16.161646	10.885603
6951	-16.327988	11.119936
6952	-38.869114	-12.429584
6953	-24.07699	13.632241
6954	-29.690207	11.206462
6955	-30.56745	9.722218
6956	-31.144747	7.712858
6957	-31.745407	6.4822245
6958	-33.38232	2.4170089
6959	-33.18786	1.5917331
6960	-32.930042	0.7315838
6961	-32.873585	-20.610594
6962	-32.745953	-9.567795
6963	-32.336456	-9.296353
6964	-32.159496	-9.129855
6965	-30.983967	-6.66204
6966	-26.726048	-9.372711
6967	-25.39732	-11.580553
6968	-24.246424	-12.838961
6969	-23.612953	-12.830836
6970	-23.383274	-12.556741
6971	-22.80493	-12.526442
6972	-21.997278	-12.71726
6973	-17.669857	-12.604082
6974	-17.032526	-12.707302
6975	-16.356739	-12.706584
6976	-15.66751	-12.690797
6977	-14.546379	-12.389585
6978	-13.842148	-11.691207
6979	-13.452932	-11.387169
6980	-9.678735	-9.535179
6981	-8.40083	-8.993212
6982	-7.713485	-8.852511
6983	-6.9521356	-8.891197
6984	-6.544017	-8.919569
6985	-6.154522	-9.022801
6986	-4.683106	-10.974523
6987	-4.331667	-11.44107
6988	-0.80163574	-14.955289
6989	-1.2463753	-17.549625
6990	-25.811102	2.030644
6991	-25.640753	0.3989392
6992	-25.54251	-0.9406118
6993	-13.032843	7.2489862
6994	-13.788981	8.126007
6995	-15.219445	9.586912
6996	-18.40101	12.048923
6997	-21.499863	11.511806
6998	-23.017992	11.455164
6999	-27.886839	11.252179
7000	-7.7178183	5.321269
7001	-6.8086247	4.951883
7002	-5.4373493	5.187269
7003	4.8413334	11.173367
7004	5.333522	12.045845
7005	4.842034	12.48986
7006	-11.399952	9.993899
7007	-9.280461	17.221922
7008	11.029054	-20.26794
7009	9.902345	-18.587482
7010	6.973931	-4.557339
7011	6.611584	-4.510778
7012	6.6245327	-4.4308505
7013	6.878149	-4.488029
7014	6.826765	-4.4877605
7015	6.777845	-4.4063296
7016	6.819931	-4.4126205
7017	6.746421	-4.4778557
7018	6.6793923	-4.4192038
7019	6.822268	-4.4236317
7020	6.842287	-4.39243
7021	6.8212557	-4.3841047
7022	6.7659054	-4.325858
7023	6.8034368	-4.3115373
7024	6.7875476	-4.389817
7025	6.7690496	-4.3797393
7026	6.8953257	-4.418332
7027	6.907273	-4.418505
7028	6.9139166	-4.4198976
7029	6.910556	-4.427949
7030	6.9096203	-4.421967
7031	83.0377	25.7151
7032	15.391699	-9.263001
7033	13.899818	-11.02262
7034	13.249821	-11.688244
7035	13.065658	-12.04974
7036	12.093987	-11.487029
7037	11.01922	-11.098042
7038	9.47509	-10.409104
7039	8.8801985	-10.35459
7040	8.227344	-17.02447
7041	7.8455772	-17.40599
7042	7.8132787	-17.916452
7043	7.730826	-18.157845
7044	3.0989752	-20.708115
7045	5.1271863	-15.869508
7046	3.5883899	-15.578286
7047	3.1309688	-14.87108
7048	2.3793044	-13.821974
7049	2.1658328	-14.715296
7050	2.9376247	-16.500261
7051	2.6811259	-16.645447
7052	-1.8698725	-19.420654
7053	-2.2485764	-19.530998
7054	-0.9549578	-18.853176
7055	0.99416494	-19.39667
7056	0.82701516	-18.679659
